,Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Month,Year,Date_No,Latitude,Longitude
5139,13-08-2020,08:00:00,Haryana,,,36694,503,44024,8,2020,13,28.45000633,77.01999101
5141,13-08-2020,08:00:00,Jammu and Kashmir,,,18523,498,26413,8,2020,13,33.45,76.24
5142,13-08-2020,08:00:00,Jharkhand,,,10815,197,19743,8,2020,13,23.80039349,86.41998572
5143,13-08-2020,08:00:00,Karnataka,,,112633,3510,196494,8,2020,13,12.57038129,76.91999711
5144,13-08-2020,08:00:00,Kerala,,,24922,126,38144,8,2020,13,8.900372741,76.56999263
5145,13-08-2020,08:00:00,Ladakh,,,1274,9,1811,8,2020,13,34.1,77.34
5147,13-08-2020,08:00:00,Maharashtra,,,381843,18650,548313,8,2020,13,19.25023195,73.16017493
5148,13-08-2020,08:00:00,Manipur,,,2231,12,3982,8,2020,13,24.79997072,93.95001705
5149,13-08-2020,08:00:00,Meghalaya,,,517,6,1179,8,2020,13,25.57049217,91.8800142
5150,13-08-2020,08:00:00,Mizoram,,,330,0,649,8,2020,13,23.71039899,92.72001461
5151,13-08-2020,08:00:00,Nagaland,,,1113,8,3118,8,2020,13,25.6669979,94.11657019
5152,13-08-2020,08:00:00,Odisha,,,36479,305,50672,8,2020,13,19.82042971,85.90001746
5154,13-08-2020,08:00:00,Punjab,,,17212,675,26909,8,2020,13,31.51997398,75.98000281
5155,13-08-2020,08:00:00,Rajasthan,,,41648,822,56100,8,2020,13,26.44999921,74.63998124
5156,13-08-2020,08:00:00,Sikkim,,,550,1,930,8,2020,13,27.3333303,88.6166475
5157,13-08-2020,08:00:00,Tamil Nadu,,,256313,5278,314520,8,2020,13,12.92038576,79.15004187
5158,13-08-2020,08:00:00,Telengana,,,63074,665,86475,8,2020,13,18.1124,79.0193
5159,13-08-2020,08:00:00,Tripura,,,4912,44,6603,8,2020,13,23.83540428,91.27999914
5160,13-08-2020,08:00:00,Uttarakhand,,,6687,140,10886,8,2020,13,30.32040895,78.05000565
5161,13-08-2020,08:00:00,Uttar Pradesh,,,84661,2230,136238,8,2020,13,27.59998069,78.05000565
5164,14-08-2020,08:00:00,Andhra Pradesh,,,170984,2378,264142,8,2020,14,14.7504291,78.57002559
5166,14-08-2020,08:00:00,Assam,,,49383,169,71795,8,2020,14,26.7499809,94.21666744
5167,14-08-2020,08:00:00,Bihar,,,62284,426,94193,8,2020,14,25.78541445,87.4799727
5168,14-08-2020,08:00:00,Chandigarh,,,1076,27,1842,8,2020,14,30.71999697,76.78000565
5169,14-08-2020,08:00:00,Chhattisgarh,,,9658,114,13937,8,2020,14,22.09042035,82.15998734
5171,14-08-2020,08:00:00,Delhi,,,134318,4167,149460,8,2020,14,28.6699929,77.23000403
5172,14-08-2020,08:00:00,Goa,,,6912,91,10494,8,2020,14,15.491997,73.81800065
5173,14-08-2020,08:00:00,Gujarat,,,58467,2731,75408,8,2020,14,22.2587,71.1924
5174,14-08-2020,08:00:00,Haryana,,,37486,511,44817,8,2020,14,28.45000633,77.01999101
5176,14-08-2020,08:00:00,Jammu and Kashmir,,,19302,509,26949,8,2020,14,33.45,76.24
5177,14-08-2020,08:00:00,Jharkhand,,,12844,209,20881,8,2020,14,23.80039349,86.41998572
5178,14-08-2020,08:00:00,Karnataka,,,121242,3613,203200,8,2020,14,12.57038129,76.91999711
5179,14-08-2020,08:00:00,Kerala,,,25688,129,39708,8,2020,14,8.900372741,76.56999263
5180,14-08-2020,08:00:00,Ladakh,,,1282,9,1849,8,2020,14,34.1,77.34
5182,14-08-2020,08:00:00,Maharashtra,,,390958,19063,560126,8,2020,14,19.25023195,73.16017493
5183,14-08-2020,08:00:00,Manipur,,,2295,13,4112,8,2020,14,24.79997072,93.95001705
5184,14-08-2020,08:00:00,Meghalaya,,,547,6,1193,8,2020,14,25.57049217,91.8800142
5185,14-08-2020,08:00:00,Mizoram,,,343,0,649,8,2020,14,23.71039899,92.72001461
5186,14-08-2020,08:00:00,Nagaland,,,1139,8,3168,8,2020,14,25.6669979,94.11657019
5187,14-08-2020,08:00:00,Odisha,,,37901,314,52653,8,2020,14,19.82042971,85.90001746
5189,14-08-2020,08:00:00,Punjab,,,17839,706,27936,8,2020,14,31.51997398,75.98000281
5190,14-08-2020,08:00:00,Rajasthan,,,41819,833,57414,8,2020,14,26.44999921,74.63998124
5191,14-08-2020,08:00:00,Sikkim,,,581,1,931,8,2020,14,27.3333303,88.6166475
5192,14-08-2020,08:00:00,Tamil Nadu,,,261459,5397,320355,8,2020,14,12.92038576,79.15004187
5193,14-08-2020,08:00:00,Telengana,,,64284,674,88396,8,2020,14,18.1124,79.0193
5194,14-08-2020,08:00:00,Tripura,,,5015,46,6767,8,2020,14,23.83540428,91.27999914
5195,14-08-2020,08:00:00,Uttarakhand,,,7014,143,11302,8,2020,14,30.32040895,78.05000565
5196,14-08-2020,08:00:00,Uttar Pradesh,,,88786,2280,140775,8,2020,14,27.59998069,78.05000565
5199,15-08-2020,08:00:00,Andhra Pradesh,,,180703,2475,273085,8,2020,15,14.7504291,78.57002559
5201,15-08-2020,08:00:00,Assam,,,51693,175,74501,8,2020,15,26.7499809,94.21666744
5202,15-08-2020,08:00:00,Bihar,,,64930,442,98008,8,2020,15,25.78541445,87.4799727
5203,15-08-2020,08:00:00,Chandigarh,,,1091,28,1928,8,2020,15,30.71999697,76.78000565
5204,15-08-2020,08:00:00,Chhattisgarh,,,9857,130,14481,8,2020,15,22.09042035,82.15998734
5206,15-08-2020,08:00:00,Delhi,,,135108,4178,150652,8,2020,15,28.6699929,77.23000403
5207,15-08-2020,08:00:00,Goa,,,7157,93,10970,8,2020,15,15.491997,73.81800065
5208,15-08-2020,08:00:00,Gujarat,,,59538,2746,76480,8,2020,15,22.2587,71.1924
5209,15-08-2020,08:00:00,Haryana,,,38348,518,45614,8,2020,15,28.45000633,77.01999101
5211,15-08-2020,08:00:00,Jammu and Kashmir,,,19942,520,27489,8,2020,15,33.45,76.24
5212,15-08-2020,08:00:00,Jharkhand,,,13515,224,21595,8,2020,15,23.80039349,86.41998572
5213,15-08-2020,08:00:00,Karnataka,,,128182,3717,211108,8,2020,15,12.57038129,76.91999711
5214,15-08-2020,08:00:00,Kerala,,,26992,139,41277,8,2020,15,8.900372741,76.56999263
5215,15-08-2020,08:00:00,Ladakh,,,1303,9,1879,8,2020,15,34.1,77.34
5217,15-08-2020,08:00:00,Maharashtra,,,401442,19427,572734,8,2020,15,19.25023195,73.16017493
5218,15-08-2020,08:00:00,Manipur,,,2360,13,4198,8,2020,15,24.79997072,93.95001705
5219,15-08-2020,08:00:00,Meghalaya,,,581,6,1228,8,2020,15,25.57049217,91.8800142
5220,15-08-2020,08:00:00,Mizoram,,,348,0,657,8,2020,15,23.71039899,92.72001461
5221,15-08-2020,08:00:00,Nagaland,,,1198,8,3322,8,2020,15,25.6669979,94.11657019
5222,15-08-2020,08:00:00,Odisha,,,39206,324,54630,8,2020,15,19.82042971,85.90001746
5224,15-08-2020,08:00:00,Punjab,,,18328,731,29013,8,2020,15,31.51997398,75.98000281
5225,15-08-2020,08:00:00,Rajasthan,,,43897,846,58692,8,2020,15,26.44999921,74.63998124
5226,15-08-2020,08:00:00,Sikkim,,,623,1,1080,8,2020,15,27.3333303,88.6166475
5227,15-08-2020,08:00:00,Tamil Nadu,,,267015,5514,326245,8,2020,15,12.92038576,79.15004187
5228,15-08-2020,08:00:00,Telengana,,,66196,684,90259,8,2020,15,18.1124,79.0193
5229,15-08-2020,08:00:00,Tripura,,,5088,50,6934,8,2020,15,23.83540428,91.27999914
5230,15-08-2020,08:00:00,Uttarakhand,,,7502,147,11615,8,2020,15,30.32040895,78.05000565
5231,15-08-2020,08:00:00,Uttar Pradesh,,,92526,2335,145287,8,2020,15,27.59998069,78.05000565
5234,16-08-2020,08:00:00,Andhra Pradesh,,,191117,2562,281817,8,2020,16,14.7504291,78.57002559
5236,16-08-2020,08:00:00,Assam,,,53286,182,75558,8,2020,16,26.7499809,94.21666744
5237,16-08-2020,08:00:00,Bihar,,,68510,450,101551,8,2020,16,25.78541445,87.4799727
5238,16-08-2020,08:00:00,Chandigarh,,,1118,28,2009,8,2020,16,30.71999697,76.78000565
5239,16-08-2020,08:00:00,Chhattisgarh,,,10046,134,14987,8,2020,16,22.09042035,82.15998734
5241,16-08-2020,08:00:00,Delhi,,,136251,4188,151928,8,2020,16,28.6699929,77.23000403
5242,16-08-2020,08:00:00,Goa,,,7488,98,11339,8,2020,16,15.491997,73.81800065
5243,16-08-2020,08:00:00,Gujarat,,,60553,2765,77559,8,2020,16,22.2587,71.1924
5244,16-08-2020,08:00:00,Haryana,,,38939,528,46410,8,2020,16,28.45000633,77.01999101
5246,16-08-2020,08:00:00,Jammu and Kashmir,,,20676,527,28021,8,2020,16,33.45,76.24
5247,16-08-2020,08:00:00,Jharkhand,,,14024,228,22389,8,2020,16,23.80039349,86.41998572
5248,16-08-2020,08:00:00,Karnataka,,,134811,3831,219926,8,2020,16,12.57038129,76.91999711
5249,16-08-2020,08:00:00,Kerala,,,27795,146,42885,8,2020,16,8.900372741,76.56999263
5250,16-08-2020,08:00:00,Ladakh,,,1307,10,1909,8,2020,16,34.1,77.34
5252,16-08-2020,08:00:00,Maharashtra,,,408286,19749,584754,8,2020,16,19.25023195,73.16017493
5253,16-08-2020,08:00:00,Manipur,,,2438,13,4390,8,2020,16,24.79997072,93.95001705
5254,16-08-2020,08:00:00,Meghalaya,,,596,6,1292,8,2020,16,25.57049217,91.8800142
5255,16-08-2020,08:00:00,Mizoram,,,356,0,777,8,2020,16,23.71039899,92.72001461
5256,16-08-2020,08:00:00,Nagaland,,,1321,8,3340,8,2020,16,25.6669979,94.11657019
5257,16-08-2020,08:00:00,Odisha,,,40727,333,57126,8,2020,16,19.82042971,85.90001746
5259,16-08-2020,08:00:00,Punjab,,,18863,771,30041,8,2020,16,31.51997398,75.98000281
5260,16-08-2020,08:00:00,Rajasthan,,,45254,862,59979,8,2020,16,26.44999921,74.63998124
5261,16-08-2020,08:00:00,Sikkim,,,661,1,1148,8,2020,16,27.3333303,88.6166475
5262,16-08-2020,08:00:00,Tamil Nadu,,,272251,5641,332105,8,2020,16,12.92038576,79.15004187
5263,16-08-2020,08:00:00,Telengana,,,68126,693,91361,8,2020,16,18.1124,79.0193
5264,16-08-2020,08:00:00,Tripura,,,5151,55,7061,8,2020,16,23.83540428,91.27999914
5265,16-08-2020,08:00:00,Uttarakhand,,,7748,151,11940,8,2020,16,30.32040895,78.05000565
5266,16-08-2020,08:00:00,Uttar Pradesh,,,96231,2393,150061,8,2020,16,27.59998069,78.05000565
5269,17-08-2020,08:00:00,Andhra Pradesh,,,201234,2650,289829,8,2020,17,14.7504291,78.57002559
5271,17-08-2020,08:00:00,Assam,,,55215,189,76875,8,2020,17,26.7499809,94.21666744
5272,17-08-2020,08:00:00,Bihar,,,72324,461,103844,8,2020,17,25.78541445,87.4799727
5273,17-08-2020,08:00:00,Chandigarh,,,1137,29,2102,8,2020,17,30.71999697,76.78000565
5274,17-08-2020,08:00:00,Chhattisgarh,,,10235,141,15471,8,2020,17,22.09042035,82.15998734
5276,17-08-2020,08:00:00,Delhi,,,137561,4196,152580,8,2020,17,28.6699929,77.23000403
5277,17-08-2020,08:00:00,Goa,,,7775,104,11639,8,2020,17,15.491997,73.81800065
5278,17-08-2020,08:00:00,Gujarat,,,61512,2785,78680,8,2020,17,22.2587,71.1924
5279,17-08-2020,08:00:00,Haryana,,,39601,538,47153,8,2020,17,28.45000633,77.01999101
5281,17-08-2020,08:00:00,Jammu and Kashmir,,,20943,542,28470,8,2020,17,33.45,76.24
5282,17-08-2020,08:00:00,Jharkhand,,,14699,244,23055,8,2020,17,23.80039349,86.41998572
5283,17-08-2020,08:00:00,Karnataka,,,141491,3947,226966,8,2020,17,12.57038129,76.91999711
5284,17-08-2020,08:00:00,Kerala,,,28894,156,44415,8,2020,17,8.900372741,76.56999263
5285,17-08-2020,08:00:00,Ladakh,,,1356,14,1948,8,2020,17,34.1,77.34
5287,17-08-2020,08:00:00,Maharashtra,,,417123,20037,595865,8,2020,17,19.25023195,73.16017493
5288,17-08-2020,08:00:00,Manipur,,,2632,16,4569,8,2020,17,24.79997072,93.95001705
5289,17-08-2020,08:00:00,Meghalaya,,,675,6,1374,8,2020,17,25.57049217,91.8800142
5290,17-08-2020,08:00:00,Mizoram,,,371,0,789,8,2020,17,23.71039899,92.72001461
5291,17-08-2020,08:00:00,Nagaland,,,1422,8,3394,8,2020,17,25.6669979,94.11657019
5292,17-08-2020,08:00:00,Odisha,,,42277,343,60050,8,2020,17,19.82042971,85.90001746
5294,17-08-2020,08:00:00,Punjab,,,19431,812,31206,8,2020,17,31.51997398,75.98000281
5295,17-08-2020,08:00:00,Rajasthan,,,46604,876,61296,8,2020,17,26.44999921,74.63998124
5296,17-08-2020,08:00:00,Sikkim,,,673,1,1167,8,2020,17,27.3333303,88.6166475
5297,17-08-2020,08:00:00,Tamil Nadu,,,278270,5766,338055,8,2020,17,12.92038576,79.15004187
5298,17-08-2020,08:00:00,Telengana,,,70132,703,92255,8,2020,17,18.1124,79.0193
5299,17-08-2020,08:00:00,Tripura,,,5286,59,7204,8,2020,17,23.83540428,91.27999914
5300,17-08-2020,08:00:00,Uttarakhand,,,8100,152,12175,8,2020,17,30.32040895,78.05000565
5301,17-08-2020,08:00:00,Uttar Pradesh,,,100432,2449,154418,8,2020,17,27.59998069,78.05000565
5304,18-08-2020,08:00:00,Andhra Pradesh,,,209100,2732,296609,8,2020,18,14.7504291,78.57002559
5306,18-08-2020,08:00:00,Assam,,,56734,197,79667,8,2020,18,26.7499809,94.21666744
5307,18-08-2020,08:00:00,Bihar,,,76452,468,106307,8,2020,18,25.78541445,87.4799727
5308,18-08-2020,08:00:00,Chandigarh,,,1183,30,2216,8,2020,18,30.71999697,76.78000565
5309,18-08-2020,08:00:00,Chhattisgarh,,,10598,150,16025,8,2020,18,22.09042035,82.15998734
5311,18-08-2020,08:00:00,Delhi,,,138301,4214,153367,8,2020,18,28.6699929,77.23000403
5312,18-08-2020,08:00:00,Goa,,,8058,111,11994,8,2020,18,15.491997,73.81800065
5313,18-08-2020,08:00:00,Gujarat,,,62595,2800,79710,8,2020,18,22.2587,71.1924
5314,18-08-2020,08:00:00,Haryana,,,40610,550,48040,8,2020,18,28.45000633,77.01999101
5316,18-08-2020,08:00:00,Jammu and Kashmir,,,21296,548,28892,8,2020,18,33.45,76.24
5317,18-08-2020,08:00:00,Jharkhand,,,15051,250,23752,8,2020,18,23.80039349,86.41998572
5318,18-08-2020,08:00:00,Karnataka,,,148562,4062,233283,8,2020,18,12.57038129,76.91999711
5319,18-08-2020,08:00:00,Kerala,,,30025,169,46140,8,2020,18,8.900372741,76.56999263
5320,18-08-2020,08:00:00,Ladakh,,,1368,14,1966,8,2020,18,34.1,77.34
5322,18-08-2020,08:00:00,Maharashtra,,,428514,20265,604358,8,2020,18,19.25023195,73.16017493
5323,18-08-2020,08:00:00,Manipur,,,2734,17,4687,8,2020,18,24.79997072,93.95001705
5324,18-08-2020,08:00:00,Meghalaya,,,679,6,1418,8,2020,18,25.57049217,91.8800142
5325,18-08-2020,08:00:00,Mizoram,,,372,0,789,8,2020,18,23.71039899,92.72001461
5326,18-08-2020,08:00:00,Nagaland,,,1530,8,3455,8,2020,18,25.6669979,94.11657019
5327,18-08-2020,08:00:00,Odisha,,,43780,353,62294,8,2020,18,19.82042971,85.90001746
5329,18-08-2020,08:00:00,Punjab,,,20180,863,32696,8,2020,18,31.51997398,75.98000281
5330,18-08-2020,08:00:00,Rajasthan,,,47654,887,62630,8,2020,18,26.44999921,74.63998124
5331,18-08-2020,08:00:00,Sikkim,,,701,1,1187,8,2020,18,27.3333303,88.6166475
5332,18-08-2020,08:00:00,Tamil Nadu,,,283937,5886,343945,8,2020,18,12.92038576,79.15004187
5333,18-08-2020,08:00:00,Telengana,,,72202,711,93937,8,2020,18,18.1124,79.0193
5334,18-08-2020,08:00:00,Tripura,,,5404,62,7409,8,2020,18,23.83540428,91.27999914
5335,18-08-2020,08:00:00,Uttarakhand,,,8485,158,12493,8,2020,18,30.32040895,78.05000565
5336,18-08-2020,08:00:00,Uttar Pradesh,,,104808,2515,158216,8,2020,18,27.59998069,78.05000565
5339,19-08-2020,08:00:00,Andhra Pradesh,,,218311,2820,306261,8,2020,19,14.7504291,78.57002559
5341,19-08-2020,08:00:00,Assam,,,58294,203,82201,8,2020,19,26.7499809,94.21666744
5342,19-08-2020,08:00:00,Bihar,,,80330,476,109498,8,2020,19,25.78541445,87.4799727
5343,19-08-2020,08:00:00,Chandigarh,,,1243,30,2305,8,2020,19,30.71999697,76.78000565
5344,19-08-2020,08:00:00,Chhattisgarh,,,10847,158,16833,8,2020,19,22.09042035,82.15998734
5346,19-08-2020,08:00:00,Delhi,,,139447,4226,154741,8,2020,19,28.6699929,77.23000403
5347,19-08-2020,08:00:00,Goa,,,8356,116,12333,8,2020,19,15.491997,73.81800065
5348,19-08-2020,08:00:00,Gujarat,,,63703,2820,80802,8,2020,19,22.2587,71.1924
5349,19-08-2020,08:00:00,Haryana,,,41298,557,48936,8,2020,19,28.45000633,77.01999101
5351,19-08-2020,08:00:00,Jammu and Kashmir,,,21886,561,29326,8,2020,19,33.45,76.24
5352,19-08-2020,08:00:00,Jharkhand,,,15507,262,24477,8,2020,19,23.80039349,86.41998572
5353,19-08-2020,08:00:00,Karnataka,,,156949,4201,240948,8,2020,19,12.57038129,76.91999711
5354,19-08-2020,08:00:00,Kerala,,,31390,175,47898,8,2020,19,8.900372741,76.56999263
5355,19-08-2020,08:00:00,Ladakh,,,1395,17,2010,8,2020,19,34.1,77.34
5357,19-08-2020,08:00:00,Maharashtra,,,437870,20687,615477,8,2020,19,19.25023195,73.16017493
5358,19-08-2020,08:00:00,Manipur,,,2789,18,4765,8,2020,19,24.79997072,93.95001705
5359,19-08-2020,08:00:00,Meghalaya,,,685,6,1457,8,2020,19,25.57049217,91.8800142
5360,19-08-2020,08:00:00,Mizoram,,,379,0,860,8,2020,19,23.71039899,92.72001461
5361,19-08-2020,08:00:00,Nagaland,,,1664,8,3520,8,2020,19,25.6669979,94.11657019
5362,19-08-2020,08:00:00,Odisha,,,45315,362,64533,8,2020,19,19.82042971,85.90001746
5364,19-08-2020,08:00:00,Punjab,,,21762,898,34400,8,2020,19,31.51997398,75.98000281
5365,19-08-2020,08:00:00,Rajasthan,,,48960,898,63977,8,2020,19,26.44999921,74.63998124
5366,19-08-2020,08:00:00,Sikkim,,,755,2,1207,8,2020,19,27.3333303,88.6166475
5367,19-08-2020,08:00:00,Tamil Nadu,,,289787,6007,349654,8,2020,19,12.92038576,79.15004187
5368,19-08-2020,08:00:00,Telengana,,,73991,719,95700,8,2020,19,18.1124,79.0193
5369,19-08-2020,08:00:00,Tripura,,,5497,65,7645,8,2020,19,23.83540428,91.27999914
5370,19-08-2020,08:00:00,Uttarakhand,,,8724,164,12961,8,2020,19,30.32040895,78.05000565
5371,19-08-2020,08:00:00,Uttar Pradesh,,,109607,2585,162434,8,2020,19,27.59998069,78.05000565
5374,20-08-2020,08:00:00,Andhra Pradesh,,,226372,2906,316003,8,2020,20,14.7504291,78.57002559
5376,20-08-2020,08:00:00,Assam,,,60348,213,84317,8,2020,20,26.7499809,94.21666744
5377,20-08-2020,08:00:00,Bihar,,,84404,487,112437,8,2020,20,25.78541445,87.4799727
5378,20-08-2020,08:00:00,Chandigarh,,,1351,31,2396,8,2020,20,30.71999697,76.78000565
5379,20-08-2020,08:00:00,Chhattisgarh,,,11185,161,17485,8,2020,20,22.09042035,82.15998734
5381,20-08-2020,08:00:00,Delhi,,,140767,4235,156139,8,2020,20,28.6699929,77.23000403
5382,20-08-2020,08:00:00,Goa,,,8713,124,12675,8,2020,20,15.491997,73.81800065
5383,20-08-2020,08:00:00,Gujarat,,,64823,2837,81942,8,2020,20,22.2587,71.1924
5384,20-08-2020,08:00:00,Haryana,,,42056,567,49930,8,2020,20,28.45000633,77.01999101
5386,20-08-2020,08:00:00,Jammu and Kashmir,,,22497,572,30034,8,2020,20,33.45,76.24
5387,20-08-2020,08:00:00,Jharkhand,,,16175,277,26090,8,2020,20,23.80039349,86.41998572
5388,20-08-2020,08:00:00,Karnataka,,,164150,4327,249590,8,2020,20,12.57038129,76.91999711
5389,20-08-2020,08:00:00,Kerala,,,32607,182,50231,8,2020,20,8.900372741,76.56999263
5390,20-08-2020,08:00:00,Ladakh,,,1397,18,2048,8,2020,20,34.1,77.34
5392,20-08-2020,08:00:00,Maharashtra,,,446881,21033,628642,8,2020,20,19.25023195,73.16017493
5393,20-08-2020,08:00:00,Manipur,,,2885,18,4876,8,2020,20,24.79997072,93.95001705
5394,20-08-2020,08:00:00,Meghalaya,,,694,6,1506,8,2020,20,25.57049217,91.8800142
5395,20-08-2020,08:00:00,Mizoram,,,384,0,873,8,2020,20,23.71039899,92.72001461
5396,20-08-2020,08:00:00,Nagaland,,,1706,8,3558,8,2020,20,25.6669979,94.11657019
5397,20-08-2020,08:00:00,Odisha,,,46936,372,67122,8,2020,20,19.82042971,85.90001746
5399,20-08-2020,08:00:00,Punjab,,,22703,921,36084,8,2020,20,31.51997398,75.98000281
5400,20-08-2020,08:00:00,Rajasthan,,,49963,910,65289,8,2020,20,26.44999921,74.63998124
5401,20-08-2020,08:00:00,Sikkim,,,789,3,1232,8,2020,20,27.3333303,88.6166475
5402,20-08-2020,08:00:00,Tamil Nadu,,,296171,6123,355449,8,2020,20,12.92038576,79.15004187
5403,20-08-2020,08:00:00,Telengana,,,75186,729,97424,8,2020,20,18.1124,79.0193
5404,20-08-2020,08:00:00,Tripura,,,5565,65,7835,8,2020,20,23.83540428,91.27999914
5405,20-08-2020,08:00:00,Uttarakhand,,,9132,178,13225,8,2020,20,30.32040895,78.05000565
5406,20-08-2020,08:00:00,Uttar Pradesh,,,115227,2638,167510,8,2020,20,27.59998069,78.05000565
5409,21-08-2020,08:00:00,Andhra Pradesh,,,235218,3001,325396,8,2020,21,14.7504291,78.57002559
5411,21-08-2020,08:00:00,Assam,,,63120,221,86052,8,2020,21,26.7499809,94.21666744
5412,21-08-2020,08:00:00,Bihar,,,87660,492,114941,8,2020,21,25.78541445,87.4799727
5413,21-08-2020,08:00:00,Chandigarh,,,1390,31,2515,8,2020,21,30.71999697,76.78000565
5414,21-08-2020,08:00:00,Chhattisgarh,,,11739,168,18501,8,2020,21,22.09042035,82.15998734
5416,21-08-2020,08:00:00,Delhi,,,141826,4257,157354,8,2020,21,28.6699929,77.23000403
5417,21-08-2020,08:00:00,Goa,,,9063,126,13099,8,2020,21,15.491997,73.81800065
5418,21-08-2020,08:00:00,Gujarat,,,65946,2853,83107,8,2020,21,22.2587,71.1924
5419,21-08-2020,08:00:00,Haryana,,,42793,578,50926,8,2020,21,28.45000633,77.01999101
5421,21-08-2020,08:00:00,Jammu and Kashmir,,,23225,578,30717,8,2020,21,33.45,76.24
5422,21-08-2020,08:00:00,Jharkhand,,,17057,286,26753,8,2020,21,23.80039349,86.41998572
5423,21-08-2020,08:00:00,Karnataka,,,170381,4429,256975,8,2020,21,12.57038129,76.91999711
5424,21-08-2020,08:00:00,Kerala,,,33824,191,52199,8,2020,21,8.900372741,76.56999263
5425,21-08-2020,08:00:00,Ladakh,,,1436,18,2077,8,2020,21,34.1,77.34
5427,21-08-2020,08:00:00,Maharashtra,,,459124,21359,643289,8,2020,21,19.25023195,73.16017493
5428,21-08-2020,08:00:00,Manipur,,,3002,18,4925,8,2020,21,24.79997072,93.95001705
5429,21-08-2020,08:00:00,Meghalaya,,,730,6,1661,8,2020,21,25.57049217,91.8800142
5430,21-08-2020,08:00:00,Mizoram,,,402,0,895,8,2020,21,23.71039899,92.72001461
5431,21-08-2020,08:00:00,Nagaland,,,1921,8,3583,8,2020,21,25.6669979,94.11657019
5432,21-08-2020,08:00:00,Odisha,,,48577,380,70020,8,2020,21,19.82042971,85.90001746
5434,21-08-2020,08:00:00,Punjab,,,23037,957,37824,8,2020,21,31.51997398,75.98000281
5435,21-08-2020,08:00:00,Rajasthan,,,51190,921,66619,8,2020,21,26.44999921,74.63998124
5436,21-08-2020,08:00:00,Sikkim,,,827,3,1290,8,2020,21,27.3333303,88.6166475
5437,21-08-2020,08:00:00,Tamil Nadu,,,301913,6239,361435,8,2020,21,12.92038576,79.15004187
5438,21-08-2020,08:00:00,Telengana,,,76967,737,99391,8,2020,21,18.1124,79.0193
5439,21-08-2020,08:00:00,Tripura,,,5649,69,8091,8,2020,21,23.83540428,91.27999914
5440,21-08-2020,08:00:00,Uttarakhand,,,9433,187,13636,8,2020,21,30.32040895,78.05000565
5441,21-08-2020,08:00:00,Uttar Pradesh,,,121090,2733,172334,8,2020,21,27.59998069,78.05000565
5444,22-08-2020,08:00:00,Andhra Pradesh,,,244045,3092,334940,8,2020,22,14.7504291,78.57002559
5446,22-08-2020,08:00:00,Assam,,,65596,227,87908,8,2020,22,26.7499809,94.21666744
5447,22-08-2020,08:00:00,Bihar,,,91552,498,117413,8,2020,22,25.78541445,87.4799727
5448,22-08-2020,08:00:00,Chandigarh,,,1426,33,2631,8,2020,22,30.71999697,76.78000565
5449,22-08-2020,08:00:00,Chhattisgarh,,,12022,180,19510,8,2020,22,22.09042035,82.15998734
5451,22-08-2020,08:00:00,Delhi,,,142908,4270,158604,8,2020,22,28.6699929,77.23000403
5452,22-08-2020,08:00:00,Goa,,,9540,135,13484,8,2020,22,15.491997,73.81800065
5453,22-08-2020,08:00:00,Gujarat,,,67267,2867,84311,8,2020,22,22.2587,71.1924
5454,22-08-2020,08:00:00,Haryana,,,43413,585,52129,8,2020,22,28.45000633,77.01999101
5456,22-08-2020,08:00:00,Jammu and Kashmir,,,23805,593,31371,8,2020,22,33.45,76.24
5457,22-08-2020,08:00:00,Jharkhand,,,18372,297,28196,8,2020,22,23.80039349,86.41998572
5458,22-08-2020,08:00:00,Karnataka,,,176942,4522,264546,8,2020,22,12.57038129,76.91999711
5459,22-08-2020,08:00:00,Kerala,,,35243,203,54182,8,2020,22,8.900372741,76.56999263
5460,22-08-2020,08:00:00,Ladakh,,,1449,19,2133,8,2020,22,34.1,77.34
5462,22-08-2020,08:00:00,Maharashtra,,,470873,21698,657450,8,2020,22,19.25023195,73.16017493
5463,22-08-2020,08:00:00,Manipur,,,3261,20,5049,8,2020,22,24.79997072,93.95001705
5464,22-08-2020,08:00:00,Meghalaya,,,749,6,1718,8,2020,22,25.57049217,91.8800142
5465,22-08-2020,08:00:00,Mizoram,,,420,0,903,8,2020,22,23.71039899,92.72001461
5466,22-08-2020,08:00:00,Nagaland,,,2074,8,3619,8,2020,22,25.6669979,94.11657019
5467,22-08-2020,08:00:00,Odisha,,,50504,390,72718,8,2020,22,19.82042971,85.90001746
5469,22-08-2020,08:00:00,Punjab,,,23893,991,39327,8,2020,22,31.51997398,75.98000281
5470,22-08-2020,08:00:00,Rajasthan,,,52496,933,67954,8,2020,22,26.44999921,74.63998124
5471,22-08-2020,08:00:00,Sikkim,,,834,3,1336,8,2020,22,27.3333303,88.6166475
5472,22-08-2020,08:00:00,Tamil Nadu,,,307677,6340,367430,8,2020,22,12.92038576,79.15004187
5473,22-08-2020,08:00:00,Telengana,,,78735,744,101865,8,2020,22,18.1124,79.0193
5474,22-08-2020,08:00:00,Tripura,,,6061,70,8371,8,2020,22,23.83540428,91.27999914
5475,22-08-2020,08:00:00,Uttarakhand,,,9676,192,14083,8,2020,22,30.32040895,78.05000565
5476,22-08-2020,08:00:00,Uttar Pradesh,,,126657,2797,177239,8,2020,22,27.59998069,78.05000565
